CHANNEL,EXPECTED_SIGN,name,family,kind,a,b,description,MODEL_VARIANT,FOCAL_REGRESSOR,MODEL_STATUS,COEFFICIENT,STANDARD_ERROR,T_STATISTIC,P_VALUE,CI_LOWER_95,CI_UPPER_95,N_OBSERVATIONS,N_ETFS,N_DATES,COVARIANCE_METHOD,MONTH_FE,COVARIANCE_STATUS,TARGET_VARIANCE,NEGATIVE_DIAGONAL_COUNT,ZERO_DIAGONAL_COUNT,NONFINITE_COV_ELEMENTS,MIN_COV_EIGENVALUE,REGRESSORS,DESIGN_RANK,N_REGRESSORS,CONDITION_NUMBER,WITHIN_ITERATIONS,WITHIN_CONVERGENCE,DF_INFERENCE,cont,binary,cpu,vix,SAMPLE_WINDOW,ERROR_MESSAGE,shock,HOLM_P_WITHIN_FAMILY,BH_Q_WITHIN_FAMILY,EXPECTED_SIGN_MATCH
EXTERNAL_FINANCING_DEPENDENCE,NEGATIVE,CPU_AND_VIX_STRESS,SAMPLE_WINDOW_STABILITY,BINARY_PAIR,HIGH_CPU_REGIME,HIGH_VIX_REGIME,EXCLUDE_2022,ETF_FE_DATE_CLUSTER,CPU_AND_VIX_STRESS_AB_X_ARCH,RELIABLE_ESTIMATE,-0.020923467741409404,0.009987620899153806,-2.0949401216441976,0.03758367360877835,-0.040632094332858276,-0.0012148411499605313,775,11,180,DATE_CLUSTER,False,VALID,9.975257122521389e-05,0.0,0.0,0.0,3.59598918089004e-06,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS_AB|CPU_AND_VIX_STRESS_A_X_ARCH|CPU_AND_VIX_STRESS_B_X_ARCH|CPU_AND_VIX_STRESS_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,33.644092705584015,1.0,2.918812145385492e-17,179.0,,,,,EXCLUDE_2022,,,1.0,0.19513404505013926,True
EXTERNAL_FINANCING_DEPENDENCE,NEGATIVE,CPU_VIX_CONTINUOUS,SAMPLE_WINDOW_STABILITY,CONTINUOUS,,,EXCLUDE_2020_2022,ETF_FE_DATE_CLUSTER,CPU_VIX_X_ARCH,RELIABLE_ESTIMATE,-0.003738216863084447,0.0030087086322363103,-1.2424655624781815,0.2159412812516426,-0.009681581176298491,0.0022051474501295974,595,11,156,DATE_CLUSTER,False,VALID,9.052327633693288e-06,0.0,0.0,0.0,6.44472383892805e-07,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,78.4477833225792,1.0,9.250303604334813e-17,155.0,,,,,EXCLUDE_2020_2022,,,1.0,0.4675110264685196,True
EXTERNAL_FINANCING_DEPENDENCE,NEGATIVE,CPU_AND_VIX_STRESS,SAMPLE_WINDOW_STABILITY,BINARY_PAIR,HIGH_CPU_REGIME,HIGH_VIX_REGIME,EXCLUDE_2020_2022,ETF_FE_DATE_CLUSTER,CPU_AND_VIX_STRESS_AB_X_ARCH,RELIABLE_ESTIMATE,-0.010469230519307565,0.007988509565042105,-1.310536143703345,0.19195310144953645,-0.026249629510402436,0.005311168471787305,595,11,156,DATE_CLUSTER,False,VALID,6.381628507076921e-05,0.0,0.0,0.0,3.325214250384739e-06,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS_AB|CPU_AND_VIX_STRESS_A_X_ARCH|CPU_AND_VIX_STRESS_B_X_ARCH|CPU_AND_VIX_STRESS_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,35.53003328410435,1.0,4.2076519672768536e-17,155.0,,,,,EXCLUDE_2020_2022,,,1.0,0.4350936966189493,True
EXTERNAL_FINANCING_DEPENDENCE,NEGATIVE,CPU_VIX_CONTINUOUS,SAMPLE_WINDOW_STABILITY,CONTINUOUS,,,EXCLUDE_PANDEMIC_2020M03_2021M12,ETF_FE_DATE_CLUSTER,CPU_VIX_X_ARCH,RELIABLE_ESTIMATE,-0.006345116532425904,0.00288378801886998,-2.20027148004875,0.029144075861091825,-0.01203800375068094,-0.000652229314170868,717,11,170,DATE_CLUSTER,False,VALID,8.316233337778046e-06,0.0,0.0,0.0,5.972352412273789e-07,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,68.36680041054474,1.0,7.742141036437633e-17,169.0,,,,,EXCLUDE_PANDEMIC_2020M03_2021M12,,,1.0,0.19513404505013926,True
EXTERNAL_FINANCING_DEPENDENCE,NEGATIVE,CPU_AND_VIX_STRESS,SAMPLE_WINDOW_STABILITY,BINARY_PAIR,HIGH_CPU_REGIME,HIGH_VIX_REGIME,EXCLUDE_PANDEMIC_2020M03_2021M12,ETF_FE_DATE_CLUSTER,CPU_AND_VIX_STRESS_AB_X_ARCH,RELIABLE_ESTIMATE,-0.008581833706060556,0.014500489880282108,-0.5918306055114875,0.5547549125636256,-0.037207257266229796,0.020043589854108687,717,11,170,DATE_CLUSTER,False,VALID,0.0002102642067681638,0.0,0.0,0.0,2.8533470871326044e-06,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS_AB|CPU_AND_VIX_STRESS_A_X_ARCH|CPU_AND_VIX_STRESS_B_X_ARCH|CPU_AND_VIX_STRESS_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,39.203557348966164,1.0,8.975076996490326e-17,169.0,,,,,EXCLUDE_PANDEMIC_2020M03_2021M12,,,1.0,0.7408690272434143,True
EXTERNAL_FINANCING_DEPENDENCE,NEGATIVE,CPU_VIX_CONTINUOUS,SAMPLE_WINDOW_STABILITY,CONTINUOUS,,,PRE_2020,ETF_FE_DATE_CLUSTER,CPU_VIX_X_ARCH,RELIABLE_ESTIMATE,-0.004681212043542612,0.004421168604284115,-1.0588178064520124,0.2918272579638438,-0.01343556745068089,0.004073143363595666,208,6,120,DATE_CLUSTER,False,VALID,1.9546731827507552e-05,0.0,0.0,0.0,4.148040719222392e-07,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,49.50595882735128,1.0,6.725389476094698e-17,119.0,,,,,PRE_2020,,,1.0,0.5363311767984157,True
EXTERNAL_FINANCING_DEPENDENCE,NEGATIVE,CPU_AND_VIX_STRESS,SAMPLE_WINDOW_STABILITY,BINARY_PAIR,HIGH_CPU_REGIME,HIGH_VIX_REGIME,PRE_2020,ETF_FE_DATE_CLUSTER,CPU_AND_VIX_STRESS_AB_X_ARCH,ESTIMATION_ERROR,,,,,,,208,6,120,DATE_CLUSTER,False,,,,,,,,,,,,,,,,,,PRE_2020,ValueError: focal regressor has no within variation,,,,False
EXTERNAL_FINANCING_DEPENDENCE,NEGATIVE,CPU_VIX_CONTINUOUS,SAMPLE_WINDOW_STABILITY,CONTINUOUS,,,POST_2020,ETF_FE_DATE_CLUSTER,CPU_VIX_X_ARCH,RELIABLE_ESTIMATE,-0.0077473815655691985,0.002860310101332074,-2.708580989858816,0.008461830708571483,-0.013450677922102135,-0.0020440852090362607,675,11,72,DATE_CLUSTER,False,VALID,8.181373875782298e-06,0.0,0.0,0.0,8.855686868292451e-07,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,80.73185773056387,1.0,2.5115711979297987e-16,71.0,,,,,POST_2020,,,0.5330953346400034,0.0959007480304768,True
EXTERNAL_FINANCING_DEPENDENCE,NEGATIVE,CPU_AND_VIX_STRESS,SAMPLE_WINDOW_STABILITY,BINARY_PAIR,HIGH_CPU_REGIME,HIGH_VIX_REGIME,POST_2020,ETF_FE_DATE_CLUSTER,CPU_AND_VIX_STRESS_AB_X_ARCH,RELIABLE_ESTIMATE,-0.01971401976103619,0.01263336237307873,-1.5604729112374789,0.12309478181327978,-0.044904228878427,0.005476189356354615,675,11,72,DATE_CLUSTER,False,VALID,0.00015960184484952142,0.0,0.0,0.0,4.054658668107892e-06,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS_AB|CPU_AND_VIX_STRESS_A_X_ARCH|CPU_AND_VIX_STRESS_B_X_ARCH|CPU_AND_VIX_STRESS_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,40.00417129322886,1.0,4.128384876754286e-17,71.0,,,,,POST_2020,,,1.0,0.34876854847095934,True
EXTERNAL_FINANCING_DEPENDENCE,NEGATIVE,CPU_VIX_CONTINUOUS,SAMPLE_WINDOW_STABILITY,CONTINUOUS,,,POST_2015,ETF_FE_DATE_CLUSTER,CPU_VIX_X_ARCH,RELIABLE_ESTIMATE,-0.0066023909937161064,0.002338366782617103,-2.8235052955750173,0.005492548076164742,-0.011228238281945408,-0.001976543705486805,823,11,132,DATE_CLUSTER,False,VALID,5.467959210047062e-06,0.0,0.0,0.0,6.064612029141653e-07,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,74.17302060106503,1.0,7.40598348139989e-17,131.0,,,,,POST_2015,,,0.362508173026873,0.08353818036245594,True
EXTERNAL_FINANCING_DEPENDENCE,NEGATIVE,CPU_AND_VIX_STRESS,SAMPLE_WINDOW_STABILITY,BINARY_PAIR,HIGH_CPU_REGIME,HIGH_VIX_REGIME,POST_2015,ETF_FE_DATE_CLUSTER,CPU_AND_VIX_STRESS_AB_X_ARCH,RELIABLE_ESTIMATE,-0.01589264207131032,0.01099717006176011,-1.445157434326944,0.15080155090338904,-0.0376476677099547,0.005862383567334064,823,11,132,DATE_CLUSTER,False,VALID,0.00012093774936727285,0.0,0.0,0.0,3.0610398269808974e-06,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS_AB|CPU_AND_VIX_STRESS_A_X_ARCH|CPU_AND_VIX_STRESS_B_X_ARCH|CPU_AND_VIX_STRESS_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,37.726194970400655,1.0,1.834633430729299e-17,131.0,,,,,POST_2015,,,1.0,0.3777363717646531,True
EXTERNAL_FINANCING_DEPENDENCE,NEGATIVE,CPU_VIX_CONTINUOUS,SAMPLE_WINDOW_STABILITY,CONTINUOUS,,,POST_2017,ETF_FE_DATE_CLUSTER,CPU_VIX_X_ARCH,RELIABLE_ESTIMATE,-0.006659012111276929,0.0023803109222369496,-2.797538779101587,0.006107742371937798,-0.01137770089936702,-0.0019403233231868383,799,11,108,DATE_CLUSTER,False,VALID,5.665880086520517e-06,0.0,0.0,0.0,6.975651971579091e-07,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,75.58306847684032,1.0,1.1185601186774106e-16,107.0,,,,,POST_2017,,,0.39700325417595683,0.08353818036245594,True
EXTERNAL_FINANCING_DEPENDENCE,NEGATIVE,CPU_AND_VIX_STRESS,SAMPLE_WINDOW_STABILITY,BINARY_PAIR,HIGH_CPU_REGIME,HIGH_VIX_REGIME,POST_2017,ETF_FE_DATE_CLUSTER,CPU_AND_VIX_STRESS_AB_X_ARCH,RELIABLE_ESTIMATE,-0.015859688991496167,0.01108819885013166,-1.430321480148045,0.1555385060207395,-0.037840749997198386,0.006121372014206053,799,11,108,DATE_CLUSTER,False,VALID,0.00012294815374006108,0.0,0.0,0.0,3.265986899609814e-06,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS_AB|CPU_AND_VIX_STRESS_A_X_ARCH|CPU_AND_VIX_STRESS_B_X_ARCH|CPU_AND_VIX_STRESS_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,38.39119104410312,1.0,5.669223955532714e-17,107.0,,,,,POST_2017,,,1.0,0.3777363717646531,True
GROWTH_DURATION_EXPOSURE_FINAL,NEGATIVE,CPU_VIX_CONTINUOUS,SAMPLE_WINDOW_STABILITY,CONTINUOUS,,,FULL_SAMPLE,ETF_FE_DATE_CLUSTER,CPU_VIX_X_ARCH,RELIABLE_ESTIMATE,-0.0016738696249662822,0.002081015824471237,-0.8043521847757183,0.42219362998016324,-0.005778594238839871,0.0024308549889073064,965,13,192,DATE_CLUSTER,False,VALID,4.330626861699701e-06,0.0,0.0,0.0,1.0860562442187224e-07,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,50.650017732853755,1.0,1.0734073388344778e-16,191.0,,,,,FULL_SAMPLE,,,1.0,0.6333875479144275,True
GROWTH_DURATION_EXPOSURE_FINAL,NEGATIVE,CPU_AND_VIX_STRESS,SAMPLE_WINDOW_STABILITY,BINARY_PAIR,HIGH_CPU_REGIME,HIGH_VIX_REGIME,FULL_SAMPLE,ETF_FE_DATE_CLUSTER,CPU_AND_VIX_STRESS_AB_X_ARCH,RELIABLE_ESTIMATE,-0.012874920245236387,0.0067723946144947365,-1.901088311906783,0.058796091263410136,-0.02623321120203142,0.00048337071155864567,965,13,192,DATE_CLUSTER,False,VALID,4.586532881443731e-05,0.0,0.0,0.0,6.927686241215385e-07,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS_AB|CPU_AND_VIX_STRESS_A_X_ARCH|CPU_AND_VIX_STRESS_B_X_ARCH|CPU_AND_VIX_STRESS_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,25.839362058115444,1.0,1.2313121161710608e-16,191.0,,,,,FULL_SAMPLE,,,1.0,0.19990671029559445,True
GROWTH_DURATION_EXPOSURE_FINAL,NEGATIVE,CPU_VIX_CONTINUOUS,SAMPLE_WINDOW_STABILITY,CONTINUOUS,,,EXCLUDE_2020,ETF_FE_DATE_CLUSTER,CPU_VIX_X_ARCH,RELIABLE_ESTIMATE,0.0011133050458565137,0.001913371551823714,0.5818551262536418,0.5613963407481601,-0.002662361434314914,0.0048889715260279415,876,13,180,DATE_CLUSTER,False,VALID,3.660990695328287e-06,0.0,0.0,0.0,1.9301372578169782e-07,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,52.152508980322395,1.0,4.18234701057422e-17,179.0,,,,,EXCLUDE_2020,,,1.0,0.7408690272434143,False
GROWTH_DURATION_EXPOSURE_FINAL,NEGATIVE,CPU_AND_VIX_STRESS,SAMPLE_WINDOW_STABILITY,BINARY_PAIR,HIGH_CPU_REGIME,HIGH_VIX_REGIME,EXCLUDE_2020,ETF_FE_DATE_CLUSTER,CPU_AND_VIX_STRESS_AB_X_ARCH,RELIABLE_ESTIMATE,-0.0037245459182950343,0.006535349441951541,-0.5699076922171182,0.5694548838872376,-0.016620786484150853,0.009171694647560784,876,13,180,DATE_CLUSTER,False,VALID,4.271079232841631e-05,0.0,0.0,0.0,8.129099909391012e-07,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS_AB|CPU_AND_VIX_STRESS_A_X_ARCH|CPU_AND_VIX_STRESS_B_X_ARCH|CPU_AND_VIX_STRESS_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,27.82682419503383,1.0,1.2510603917615385e-16,179.0,,,,,EXCLUDE_2020,,,1.0,0.7408690272434143,True
GROWTH_DURATION_EXPOSURE_FINAL,NEGATIVE,CPU_VIX_CONTINUOUS,SAMPLE_WINDOW_STABILITY,CONTINUOUS,,,EXCLUDE_2022,ETF_FE_DATE_CLUSTER,CPU_VIX_X_ARCH,RELIABLE_ESTIMATE,-0.00036372893192921496,0.0016979283718699485,-0.21421924384751048,0.8306199221003723,-0.003714260214413791,0.002986802350555361,856,13,180,DATE_CLUSTER,False,VALID,2.882960756000934e-06,0.0,0.0,0.0,1.1536436014742756e-07,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,51.2466229408889,1.0,8.469341531311066e-17,179.0,,,,,EXCLUDE_2022,,,1.0,0.9259369623413986,True
GROWTH_DURATION_EXPOSURE_FINAL,NEGATIVE,CPU_AND_VIX_STRESS,SAMPLE_WINDOW_STABILITY,BINARY_PAIR,HIGH_CPU_REGIME,HIGH_VIX_REGIME,EXCLUDE_2022,ETF_FE_DATE_CLUSTER,CPU_AND_VIX_STRESS_AB_X_ARCH,RELIABLE_ESTIMATE,-0.012045265333979302,0.007545473856030801,-1.596356380501139,0.11217318274920582,-0.02693478989499366,0.0028442592270350557,856,13,180,DATE_CLUSTER,False,VALID,5.6934175712044335e-05,0.0,0.0,0.0,7.082690687899998e-07,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS_AB|CPU_AND_VIX_STRESS_A_X_ARCH|CPU_AND_VIX_STRESS_B_X_ARCH|CPU_AND_VIX_STRESS_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,24.036947324920526,1.0,8.676859853670908e-17,179.0,,,,,EXCLUDE_2022,,,1.0,0.33164245334547804,True
GROWTH_DURATION_EXPOSURE_FINAL,NEGATIVE,CPU_VIX_CONTINUOUS,SAMPLE_WINDOW_STABILITY,CONTINUOUS,,,EXCLUDE_2020_2022,ETF_FE_DATE_CLUSTER,CPU_VIX_X_ARCH,RELIABLE_ESTIMATE,0.0010904995932284394,0.00318022093103127,0.34290057731140594,0.7321378540447334,-0.005191667907842848,0.007372667094299727,662,13,156,DATE_CLUSTER,False,VALID,1.0113805170169397e-05,0.0,0.0,0.0,2.1788563567253749e-07,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,54.06272598882662,1.0,5.915878730158973e-17,155.0,,,,,EXCLUDE_2020_2022,,,1.0,0.8438198995769809,False
GROWTH_DURATION_EXPOSURE_FINAL,NEGATIVE,CPU_AND_VIX_STRESS,SAMPLE_WINDOW_STABILITY,BINARY_PAIR,HIGH_CPU_REGIME,HIGH_VIX_REGIME,EXCLUDE_2020_2022,ETF_FE_DATE_CLUSTER,CPU_AND_VIX_STRESS_AB_X_ARCH,RELIABLE_ESTIMATE,0.006245350710271258,0.012396513587800298,0.5037989646070694,0.6151179521070306,-0.018242562701019323,0.03073326412156184,662,13,156,DATE_CLUSTER,False,VALID,0.0001536735491325174,0.0,0.0,0.0,1.3777846008600523e-06,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS_AB|CPU_AND_VIX_STRESS_A_X_ARCH|CPU_AND_VIX_STRESS_B_X_ARCH|CPU_AND_VIX_STRESS_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,24.25937912717131,1.0,3.794380050172835e-17,155.0,,,,,EXCLUDE_2020_2022,,,1.0,0.7745929767273719,False
GROWTH_DURATION_EXPOSURE_FINAL,NEGATIVE,CPU_VIX_CONTINUOUS,SAMPLE_WINDOW_STABILITY,CONTINUOUS,,,EXCLUDE_PANDEMIC_2020M03_2021M12,ETF_FE_DATE_CLUSTER,CPU_VIX_X_ARCH,RELIABLE_ESTIMATE,-0.0012829768703687967,0.0030139889565774423,-0.4256740448796105,0.6708869680403236,-0.0072328938180039,0.004666940077266306,785,13,170,DATE_CLUSTER,False,VALID,9.084129430370779e-06,0.0,0.0,0.0,1.8618356762668475e-07,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,47.764851298104745,1.0,6.166334251421251e-17,169.0,,,,,EXCLUDE_PANDEMIC_2020M03_2021M12,,,1.0,0.806288232006728,True
GROWTH_DURATION_EXPOSURE_FINAL,NEGATIVE,CPU_AND_VIX_STRESS,SAMPLE_WINDOW_STABILITY,BINARY_PAIR,HIGH_CPU_REGIME,HIGH_VIX_REGIME,EXCLUDE_PANDEMIC_2020M03_2021M12,ETF_FE_DATE_CLUSTER,CPU_AND_VIX_STRESS_AB_X_ARCH,RELIABLE_ESTIMATE,-0.005288989087640935,0.00797182258048088,-0.6634604614246057,0.5079396994033509,-0.021026167610353502,0.010448189435071633,785,13,170,DATE_CLUSTER,False,VALID,6.354995525466485e-05,0.0,0.0,0.0,7.684008692067812e-07,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS_AB|CPU_AND_VIX_STRESS_A_X_ARCH|CPU_AND_VIX_STRESS_B_X_ARCH|CPU_AND_VIX_STRESS_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,27.170129634218483,1.0,7.357879344729143e-17,169.0,,,,,EXCLUDE_PANDEMIC_2020M03_2021M12,,,1.0,0.7195812408214137,True
GROWTH_DURATION_EXPOSURE_FINAL,NEGATIVE,CPU_VIX_CONTINUOUS,SAMPLE_WINDOW_STABILITY,CONTINUOUS,,,PRE_2020,ETF_FE_DATE_CLUSTER,CPU_VIX_X_ARCH,RELIABLE_ESTIMATE,0.001854417798641559,0.007225680741024573,0.2566426424174686,0.7978978309488147,-0.012453151743978487,0.016161987341261605,205,6,120,DATE_CLUSTER,False,VALID,5.2210462171213426e-05,0.0,0.0,0.0,3.110457424558853e-07,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10.0,10.0,49.02974993572488,1.0,6.390552044183827e-17,119.0,,,,,PRE_2020,,,1.0,0.9042842084086568,False
