ETF_ID,ETF_NAME,N_QUARTERS_AVAILABLE,MEAN_FINANCIAL_MATCH_WEIGHT,PERSISTENT_INTERNAL_FINANCIAL_CAPACITY,SD_INTERNAL_FINANCIAL_CAPACITY,N_INTERNAL_FINANCIAL_CAPACITY,MIN_INTERNAL_FINANCIAL_CAPACITY,MAX_INTERNAL_FINANCIAL_CAPACITY,RANGE_INTERNAL_FINANCIAL_CAPACITY,PERSISTENT_EXTERNAL_FINANCING_DEPENDENCE,SD_EXTERNAL_FINANCING_DEPENDENCE,N_EXTERNAL_FINANCING_DEPENDENCE,MIN_EXTERNAL_FINANCING_DEPENDENCE,MAX_EXTERNAL_FINANCING_DEPENDENCE,RANGE_EXTERNAL_FINANCING_DEPENDENCE,PERSISTENT_GROWTH_DURATION_EXPOSURE_FINAL,SD_GROWTH_DURATION_EXPOSURE_FINAL,N_GROWTH_DURATION_EXPOSURE_FINAL,MIN_GROWTH_DURATION_EXPOSURE_FINAL,MAX_GROWTH_DURATION_EXPOSURE_FINAL,RANGE_GROWTH_DURATION_EXPOSURE_FINAL,PERSISTENT_PORTFOLIO_CONCENTRATION_FINAL,SD_PORTFOLIO_CONCENTRATION_FINAL,N_PORTFOLIO_CONCENTRATION_FINAL,MIN_PORTFOLIO_CONCENTRATION_FINAL,MAX_PORTFOLIO_CONCENTRATION_FINAL,RANGE_PORTFOLIO_CONCENTRATION_FINAL,PERSISTENT_FINANCIAL_ARCHITECTURE_RISK_FINAL,SD_FINANCIAL_ARCHITECTURE_RISK_FINAL,N_FINANCIAL_ARCHITECTURE_RISK_FINAL,MIN_FINANCIAL_ARCHITECTURE_RISK_FINAL,MAX_FINANCIAL_ARCHITECTURE_RISK_FINAL,RANGE_FINANCIAL_ARCHITECTURE_RISK_FINAL,PERSISTENT_EXTENDED_ARCHITECTURE_RISK_FINAL,SD_EXTENDED_ARCHITECTURE_RISK_FINAL,N_EXTENDED_ARCHITECTURE_RISK_FINAL,MIN_EXTENDED_ARCHITECTURE_RISK_FINAL,MAX_EXTENDED_ARCHITECTURE_RISK_FINAL,RANGE_EXTENDED_ARCHITECTURE_RISK_FINAL,AVAILABLE_ALL_THREE_QUARTERS
S000071281,BlackRock U.S. Carbon Transition Readiness ETF,3,0.9089169211471558,0.057785558308359214,0.1672994358980782,3,-0.12246882270587783,0.20808225808467376,0.3305510807905516,-0.4140136516114781,0.010519247769677742,3,-0.4240348937194543,-0.4030586547618439,0.020976238957610416,-0.07416518328711381,0.19253422189875805,3,-0.2370275530104625,0.1383244351003419,0.3753519881108044,-0.2510960002094435,0.17598016820340998,3,-0.4237466772172298,-0.07196534182858831,0.3517813353886415,-0.1819881310689837,0.027538617135441503,3,-0.211856855072319,-0.15760549258205858,0.05425136249026041,-0.19926509835409867,0.05513423956020466,3,-0.23831320346873763,-0.136195454893691,0.10211774857504663,1
S000071282,BlackRock World ex U.S. Carbon Transition Readiness ETF,3,0.005113511457761485,0.6002298003437698,0.0,3,0.6002298003437698,0.6002298003437698,0.0,-0.2417001863477395,0.0,3,-0.2417001863477395,-0.2417001863477395,0.0,-0.26094244451544135,0.0,3,-0.26094244451544135,-0.26094244451544135,0.0,-1.4438046687150978,0.08687695590610965,3,-1.5436980910444322,-1.3858840250819402,0.15781406596249203,-0.3676241437356502,0.0,3,-0.3676241437356502,-0.3676241437356502,0.0,-0.6366692749805122,0.02171923897652743,3,-0.6616426305628458,-0.6221891140722227,0.03945351649062312,1
S000071711,Putnam Sustainable Future ETF,3,0.8785015571656288,0.2618172316574993,0.1620739902122977,3,0.1126578239613365,0.43428248921568335,0.32162466525434685,-0.16839692921635618,0.25660902909898214,3,-0.4482422441551272,0.05586518281160077,0.504107426966728,0.20620160789380193,0.45923718221782694,3,-0.23775678290955884,0.6793271748755578,0.9170839577851166,-0.6041144755347703,0.1632216152106612,3,-0.7324582267708442,-0.4204134954652788,0.31204473130556537,-0.0746708509933512,0.2119282077761819,3,-0.2351634338851346,0.16556032529722686,0.40072375918236147,-0.20703175712870595,0.14431339651268432,3,-0.2989216399868204,-0.040697682119126805,0.2582239578676936,1
S000071712,Putnam Sustainable Leaders ETF,3,0.8767516062793895,-0.362070521729384,0.12178583850510974,3,-0.45049016806478825,-0.22315977424288658,0.22733039382190168,-0.6291369930582625,0.09477512232787814,3,-0.6865649954378119,-0.5197455959060182,0.1668193995317937,-0.10558637649191309,0.31455932771526524,3,-0.2887809225501752,0.25763083206029425,0.5464117546104694,0.4700685627276338,0.12134424078944397,3,0.36265584766034387,0.6016935076084031,0.23903765994805926,-0.12421761594026388,0.1276950601024736,3,-0.2478498841913098,0.0071853348957568635,0.25503521908706667,0.02435392872671054,0.12593894058550822,3,-0.09522345122839637,0.15581237807391843,0.25103582930231483,1
S000071943,Nuveen Winslow Large-Cap Growth ESG ETF,3,0.9093082702858291,0.5107175347123195,0.0889982778481118,3,0.4082044168146862,0.5682182072178524,0.1600137904031662,-1.1866242828843865,0.09671735996336224,3,-1.243161676428056,-1.0749476124724449,0.16821406395561112,0.9219071142705766,0.1487984673444301,3,0.7539612006903204,1.0372904430391017,0.2833292423487813,1.2827012870838084,0.29189380293554257,3,1.0961757170291186,1.6190857514797423,0.5229100344506237,-0.25847823444204315,0.07865734941169701,3,-0.3483101519473852,-0.20195845888373185,0.14635169306365334,0.1268166459394197,0.11717176487154331,3,0.021977984225102054,0.2533025937071367,0.23132460948203465,1
S000072126,Fidelity Sustainable U.S. Equity ETF,3,0.9000066106637,-0.15349440102843984,0.34191377160174946,3,-0.4345003735736746,0.2271788576684794,0.661679231242154,-0.30554017779356485,0.20338959345106966,3,-0.44584808219366684,-0.07228320386696742,0.37356487832669943,-0.10146057508788801,0.6351697722328637,3,-0.5463992018632627,0.6259472032247652,1.172346405088028,0.2418587657970572,0.18971345908021522,3,0.03602023362523884,0.40969390483553453,0.3736736712102957,-0.08450211728433765,0.12657396579596836,3,-0.23057558733439953,-0.007237518972819749,0.2233380683615798,-0.0029118965139889458,0.09697280499454267,3,-0.1029661507682001,0.09065354204953836,0.19361969281773844,1
S000072510,Virtus Duff & Phelps Clean Energy ETF,3,0.4746642140319701,-0.5484133850203617,0.8283399444252507,3,-1.4735089156215337,0.12459995460707107,1.5981088702286048,2.111523506134509,0.4996905584843364,3,1.6591643018285136,2.647895011708797,0.9887307098802836,-0.6981183559461502,0.4019555399617422,3,-1.0197878490655006,-0.24751679105975413,0.7722710580057465,0.4855033682616719,0.27884014631643383,3,0.17392563066147027,0.7115867053485815,0.5376610746871112,0.6539395117362402,0.34055065613507046,3,0.37614835605398006,1.0338720260882768,0.6577236700342968,0.6118304758675981,0.19777874148267174,3,0.42486070923422603,0.8188854272315751,0.39402471799734906,1
S000073013,Invesco ESG Nasdaq 100 ETF,3,0.9310630119709967,0.7302455436136676,0.13465983551179414,3,0.650575925177336,0.8857213283713041,0.23514540319396815,-0.9630310210558136,0.014585338789096739,3,-0.9739361910956816,-0.9464635785291949,0.027472612566486698,0.6974680907622647,0.03263735661676233,3,0.6711992399833071,0.7340046027252601,0.06280536274195303,1.0308231313963245,0.08843973471825965,3,0.9324890796511659,1.1038522061660856,0.1713631265149197,-0.3319361579690722,0.03813378236658778,3,-0.3752176389139086,-0.3032796913761013,0.0719379475378073,0.008753664372276962,0.01597531869602674,3,-0.005450177643910037,0.026048669380025424,0.03149884702393546,1
S000073014,Invesco ESG Nasdaq NextGen 100 ETF,3,0.8339028454860018,0.24718819411092818,0.26891252154204826,3,-0.06122027190094659,0.43265115087926964,0.49387142278021623,0.2663032217977856,0.3330702295918607,3,-0.06880533177092255,0.5972970006438842,0.6661023324148068,-0.24810130733373825,0.36080519315304493,3,-0.5670946188364426,0.14347903551907745,0.7105736543555201,-0.6480882802260094,0.04639479105066452,3,-0.6751993426057465,-0.5945175099500587,0.08068183265568785,-0.0763287598822936,0.1988066327793795,3,-0.27404827377801394,0.12354744426950008,0.39759571804751404,-0.21926863996822255,0.15926823888106767,3,-0.3741732023640662,-0.05596879428538962,0.31820440807867656,1
S000073419,ProShares S&P Kensho Cleantech ETF,3,0.7599125089580698,-0.40817070622733564,0.4216033611666058,3,-0.8926217231470143,-0.12435429370066475,0.7682674294463495,1.946693637880187,0.5158840200888871,3,1.3888294505300272,2.406531739020969,1.017702288490942,-1.7311115679166384,0.2907713425407783,3,-1.946869570069297,-1.4004449167712656,0.5464246532980315,0.6039595352768531,0.17194726015255302,3,0.40738241847626894,0.7264129056306213,0.3190304871543524,0.20791759206362803,0.3847877039237136,3,-0.11683467256831397,0.6329028484655727,0.7497375210338866,0.3069280778669343,0.25030678156760333,3,0.08189481600468182,0.5765227409682467,0.4946279249635649,1
S000073597,Fidelity Clean Energy ETF,3,0.33764034467504694,-0.6982110967467451,0.48153288128365074,3,-1.2443780975743433,-0.3348495748516669,0.9095285227226764,2.1616624645742317,0.13595855756314434,3,2.0193540138827033,2.290227124694377,0.27087311081167353,-1.6517562802753984,0.06344540158979813,3,-1.7104058276520087,-1.5844118810329164,0.12599394661909225,-0.06942565212716957,0.04140348150710752,3,-0.11717131246651696,-0.043428623289963365,0.0737426891765536,0.4027057603485262,0.21426089919885846,3,0.2747846013483067,0.6500644470786011,0.37527984573029444,0.28467290722960226,0.15035030233217306,3,0.1952312951887392,0.4582555071923216,0.2630242120035824,1
S000074035,SPDR S&P SmallCap 600 ESG ETF,3,0.8230593841184648,-0.5649849027114112,0.10961253160210101,3,-0.6915533050841033,-0.5012141577553768,0.19033914732872648,1.0426623480014972,0.05699335816884464,3,0.9776175631091831,1.0838521993657377,0.1062346362565546,-1.047633381512618,0.12719822673037595,3,-1.183133028817478,-0.930799211388568,0.2523338174289099,-2.2212143581211947,0.028461669827410357,3,-2.254077934085151,-2.2045466029582954,0.049531331126855704,0.18667128973343008,0.09152822290506425,3,0.09889059319548621,0.2815354310204244,0.18264483782493818,-0.41530012223022617,0.06942849529417323,3,-0.4769687058429592,-0.3401030610647162,0.13686564477824298,1
S000074294,Invesco ESG S&P 500 Equal Weight ETF,3,0.9131874292945165,-0.8974248151608849,0.05419111924646587,3,-0.9313348888675714,-0.8349257602470981,0.09640912862047335,0.5281306684164555,0.02960688165503498,3,0.49433024193652686,0.5494711314992159,0.05514088956268903,-1.2478880678893922,0.07008202300508685,3,-1.298205375072557,-1.1678421079614463,0.1303632671111108,-1.9314620250165053,0.011974506773824934,3,-1.9389174334162032,-1.9176496058146515,0.02126782760155166,0.059222471895982724,0.03784273586864488,3,0.03263322380884959,0.10254760663525153,0.06991438282640194,-0.4384486523321393,0.027244974513435927,3,-0.45997984109802825,-0.40781865337761214,0.05216118772041611,1
S000074757,iShares Paris-Aligned Climate Optimized MSCI USA ETF,3,0.9542731248436326,-0.11256191614990796,0.07837800286683852,3,-0.1729408612282924,-0.02398666985708442,0.14895419137120797,-0.6095635597023334,0.08820746845957746,3,-0.6656718826923951,-0.5078924873750792,0.15777939531731588,0.19754853006756404,0.30275633877955016,3,-0.06958439968321083,0.5264132259981084,0.5959976256813192,0.11341965716384111,0.29507478489313366,3,-0.08339156709234537,0.4526948090532228,0.5360863761455682,-0.09981770449495382,0.08661336911180578,3,-0.1981660216704196,-0.0349088043947778,0.1632572172756418,-0.046508364080255084,0.12855649704477615,3,-0.16947240802590105,0.08699209896722235,0.2564645069931234,1
S000076007,SPDR MSCI USA Climate Paris Aligned ETF,3,0.9254494619340786,0.05343318364258889,0.04018770447431081,3,0.028327871466348076,0.0997844205635588,0.07145654909721072,-0.6865015219050354,0.038953832328366765,3,-0.7292462397429182,-0.6530020085059057,0.07624423123701252,0.2976908504142224,0.26950448193382,3,0.03837617620023209,0.5763434578669092,0.5379672816666772,0.2675743854648789,0.384444021298751,3,-0.04052124091646062,0.6983983162413548,0.7389195571578154,-0.14741461837780065,0.08701915550400133,3,-0.23973264500301142,-0.06689909338764392,0.1728335516153675,-0.04366736741713075,0.15831043255789215,3,-0.18992979398137372,0.12442525901960577,0.3143550530009795,1
S000076639,Dimensional US Sustainability Core 1 ETF,3,0.933182630574994,0.02474430736999846,0.13227818874403005,3,-0.12189831907356626,0.13507202949214683,0.2569703485657131,-0.3497198789047628,0.054932783067296945,3,-0.3892201737263647,-0.28698827401200105,0.10223189971436364,-0.1620951002397257,0.18855720519294808,3,-0.3547862926504027,0.02203658772102199,0.37682288037142464,-0.7433649341490258,0.31055914503704524,3,-1.065039210549308,-0.4452644450758034,0.6197747654735046,-0.178853095504829,0.01500872010201762,3,-0.1958486654857113,-0.1674185384991632,0.02843012698654812,-0.31998105516587816,0.07989517525090305,3,-0.3962288645345364,-0.23688001514332324,0.15934884939121313,1
S000076804,Carbon Collective Climate Solutions U.S.Equity ETF,2,0.6833076027415927,-0.005377410307044639,0.03952156912990274,2,-0.03332337984193179,0.02256855922784251,0.0558919390697743,1.307393237677588,0.5955552404803993,2,0.8862720885627126,1.7285143867924635,0.8422422982297509,-0.2160609313871843,0.06156550361780749,2,-0.2595943164825009,-0.1725275462918677,0.08706677019063322,0.3837102308137692,0.013728287032226822,2,0.3740028659592063,0.3934175956683322,0.01941472970912589,0.3655699055324828,0.2058663916561015,2,0.22000038397404778,0.5111394270909179,0.2911390431168701,0.3701049868528044,0.1509677219840194,2,0.2633546868976189,0.47685528680798994,0.21350059991037107,0
S000078011,ProShares S&P Global Core Battery Metals ETF,3,0.034464471929803155,,,0,,,,3.0741472482649197,0.0,3,3.0741472482649197,3.0741472482649197,0.0,-1.0818109660577275,0.0,3,-1.0818109660577275,-1.0818109660577275,0.0,0.17592385911960826,0.11240485850877484,3,0.058774840654328316,0.28289188879500804,0.22411704814067973,0.996168141103596,0.0,3,0.9961681411035961,0.9961681411035961,0.0,0.7227533804422669,0.037468286169591546,3,0.6837037076205069,0.7584093903340667,0.07470568271355982,1
S000079010,ClearBridge Sustainable Infrastructure ETF,3,0.280001132358162,-1.3168875946093086,0.007688983850124409,3,-1.3255704774410457,-1.3109411198775185,0.014629357563527234,2.1937699206363988,0.15555780734482144,3,2.01425046898267,2.288802812911141,0.27455234392847094,-0.017739289982117417,0.49278709331285053,3,-0.5593961827317342,0.4040692121561946,0.9634653948879288,0.6117066409212765,0.20280540323281498,3,0.3786249680523173,0.747862061467592,0.3692370934152747,1.1643060750878633,0.2158851707596985,3,0.9219318020428181,1.335965389870875,0.4140335878280569,1.0261562165462166,0.15042726249059016,3,0.8784143668990115,1.1791322657141363,0.3007178988151248,1
S000079062,Hennessy Sustainable ETF,2,0.8899011627679845,-0.8350128787124461,0.4007229219462837,2,-1.118366774197551,-0.5516589832273413,0.5667077909702096,0.5404636426154823,0.9123599511531961,2,-0.10467226572796992,1.1855995509589345,1.2902718166869045,-1.0912199500407391,0.5165303442878887,2,-1.4564620591753272,-0.7259778409061509,0.7304842182691763,0.08380721864010841,0.08885637423548354,2,0.02097627386654838,0.14663816341366845,0.12566188954712007,0.09475219042906316,0.6098710724624563,2,-0.336491780558652,0.5259961614167783,0.8624879419754303,0.09201594748182448,0.43518921078797135,2,-0.21570929456557186,0.39974118952922083,0.6154504840947927,0
S000079196,iShares ESG Aware MSCI USA Growth ETF,3,0.9313611348906782,0.6569235389923734,0.08471895937478006,3,0.5610139947833486,0.7215612836964695,0.16054728891312098,-1.2505377558461213,0.0,3,-1.2505377558461213,-1.2505377558461213,0.0,0.7118466523365031,0.13876125921851148,3,0.5628648378107703,0.8374061533275313,0.274541315516761,1.3725274434993173,0.2990109508365525,3,1.0315909173194358,1.5902107736492062,0.5586198563297704,-0.39853821416733054,0.019133653736647778,3,-0.4162289709395665,-0.37823096207168644,0.03799800886788007,0.04422820024933144,0.08536568158166083,3,-0.05427399887481593,0.09668666129424758,0.1509606601690635,1
S000079198,iShares ESG Aware MSCI USA Value ETF,3,0.9147581227410719,-1.0010922395728563,0.15983997436073272,3,-1.0948138285050115,-0.8165324428240324,0.27828138568097915,0.6308522944543541,0.15163630225399816,3,0.4559433251912139,0.7252858560123746,0.2693425308211607,-1.0898374269283524,0.39500373407425965,3,-1.333333213199732,-0.634083094507923,0.699250118691809,-1.0901556170467204,0.12064002215482707,3,-1.1764647423908434,-0.9523064605096102,0.2241582818812332,0.1807023690329527,0.028927255270774922,3,0.15664164544975553,0.21279755783577445,0.056155912386018914,-0.13701212748696556,0.05071894879399079,3,-0.16794267797261014,-0.07847844675057172,0.08946423122203842,1
S000079464,Calamos Antetokounmpo Global Sustainable Equities ETF,3,0.4901456249675933,-0.07943568928357708,0.10418784721263766,3,-0.16923023651571273,0.034799971769290505,0.20403020828500323,-0.7999892189050831,0.09217668438025171,3,-0.8795715497584475,-0.6989891439529424,0.1805824058055051,0.3497811505713296,0.38359622727245035,3,-0.04734839634457063,0.7182345869895733,0.765582983334144,-0.5207768521291901,0.18090735661265372,3,-0.711794310176589,-0.3520443584016015,0.35974995177498753,-0.12359079301672553,0.11401379543387558,3,-0.2549595187480404,-0.05043388212274793,0.20452563662529247,-0.22288730779484167,0.1273181333512824,3,-0.36916821660517757,-0.13704532323494156,0.232122893370236,1
S000079909,Xtrackers MSCI USA Climate Action Equity ETF,3,0.9192191161915119,-0.10142805458509348,0.16662080212467448,3,-0.2670252403300565,0.06619783787709026,0.33322307820714675,-0.3591546605237746,0.15317217384061435,3,-0.5029855070182928,-0.19809760538343119,0.3048879016348616,0.2695248350886117,0.20566869565211224,3,0.08022112126604955,0.48836481671792004,0.40814369545187046,-0.278172548765408,0.19313809229674475,3,-0.4842721698385873,-0.10133566387873434,0.38293650595985296,0.003932743049976868,0.06501768031112211,3,-0.053180059478037695,0.0746897911524662,0.12786985063050388,-0.06659357990386934,0.08525981259233438,3,-0.12835166935302025,0.03068342739466606,0.15903509674768632,1
S000079934,Touchstone ETF Trust-Touchstone Climate Transition ETF,3,0.5260693758867082,-0.5165713139407523,0.4849024059517122,3,-0.9920279437070875,-0.022745189214963102,0.9692827544921243,0.7486348539076745,0.314101894372966,3,0.40904361980338577,1.0287406941412198,0.619697074337834,-0.602031530209613,0.5713110398331281,3,-1.1865260299323654,-0.04488630172137557,1.1416397282109898,-0.37568779081554976,0.11110463780291516,3,-0.503815194776136,-0.30598788381259096,0.19782731096354506,0.2210582125462713,0.08050481550582236,3,0.12896750243232444,0.278080869305314,0.14911336687298957,0.07187171170581604,0.0878205886847816,3,-0.02922817186979068,0.1292455785145049,0.1584737503842956,1
S000080443,iShares Climate Conscious & Transition MSCI USA ETF,3,0.9390336776386846,-0.11653504411849995,0.16617843011030634,3,-0.2830968089497914,0.04925737995126919,0.3323541889010606,-0.3608050147424789,0.14940839632034647,3,-0.5019868834744945,-0.2043442437222672,0.29764263975222727,0.21493156681944248,0.20808646334234107,3,0.02307852371309412,0.43613491629561557,0.41305639258252147,-0.27734636777998806,0.1945237205036134,3,-0.485533497873243,-0.10022495197614267,0.38530854589710034,-0.009779467934845486,0.06492720908607012,3,-0.06687997322263302,0.06084443087402639,0.12772440409665942,-0.07667119289613113,0.08530495314804548,3,-0.13886052056025813,0.020577085161484127,0.15943760572174226,1
S000080471,Xtrackers US Green Infrastructure Select Equity ETF,3,0.8248588276172234,-0.7170776605574175,0.05058163775349422,3,-0.7629770932306289,-0.6628480203392914,0.10012907289133754,2.394001154126799,0.5738530224079117,3,1.7789778535819578,2.9150942787056127,1.1361164251236548,-0.6428080006044603,0.23531498750843452,3,-0.910257637862605,-0.4675360762523681,0.44272156161023696,-0.2466334606110785,0.13254169468843618,3,-0.3905553725643076,-0.12959298294580965,0.26096238961849794,0.8227569380265854,0.2555975079427671,3,0.5313760279405617,1.0091040037821655,0.47772797584160376,0.5554093383671694,0.22433891748931198,3,0.3008931778143444,0.7244297571001717,0.4235365792858273,1
S000082271,Amplify Etho Climate Leadership U.S. ETF,2,0.9005470556543176,0.0811807590342408,0.05298254621922134,2,0.04371644131809971,0.11864507675038188,0.07492863543228218,0.5286138672403005,0.13530314639005572,2,0.43294009491201596,0.624287639568585,0.19134754465656906,-0.38100893942710473,0.12158936022647386,2,-0.4669856005633783,-0.2950322782908312,0.17195332227254712,-2.450616281403155,0.004958368532038662,2,-2.4541223774157817,-2.4471101853905286,0.00701219202525305,0.022141389592984978,0.06796998679910272,2,-0.025920648989820678,0.07020342817579063,0.0961240771656113,-0.5960480281560501,0.05221708223233672,2,-0.632971081096311,-0.5591249752157892,0.07384610588052176,0
S000083456,iShares Paris-Aligned Climate Optimized MSCI World ex USA ETF,2,0.006197069556471529,0.6002298003437698,0.0,2,0.6002298003437698,0.6002298003437698,0.0,-0.2417001863477395,0.0,2,-0.2417001863477395,-0.2417001863477395,0.0,-0.26094244451544135,0.0,2,-0.26094244451544135,-0.26094244451544135,0.0,-1.7799770213769501,0.14470340244433244,2,-1.8822977785061037,-1.6776562642477968,0.2046415142583069,-0.3676241437356502,0.0,2,-0.3676241437356502,-0.3676241437356502,0.0,-0.7207123631459752,0.036175850611083055,2,-0.7462925524282635,-0.6951321738636869,0.05116037856457667,0
S000084191,Nuveen Sustainable Core ETF,2,0.9553419290393188,-0.10316087228698356,0.4217199638486441,2,-0.4013619184861055,0.19504017391213835,0.5964020923982438,-0.588827095161606,0.1576415426669342,2,-0.7002964989781036,-0.47735769134510836,0.22293880763299528,0.1782126495148511,0.1457303068590603,2,0.07516576131041314,0.2812595377192891,0.20609377640887594,0.2765317440023906,0.036652834232305934,2,0.25061427636702066,0.30244921163776056,0.0518349352707399,-0.1024845244532571,0.14454373321883932,2,-0.20469237839031762,-0.00027667051619658284,0.20441570787412103,-0.007730457339345173,0.09924459135605301,2,-0.07790698088329807,0.06244606620460773,0.1403530470879058,0
S000085496,Themes Lithium & Battery Metal Miners ETF,2,0.05203389352132946,-0.264940525131627,,1,-0.264940525131627,-0.264940525131627,0.0,3.0741472482649197,0.0,2,3.0741472482649197,3.0741472482649197,0.0,-1.0818109660577275,0.0,2,-1.0818109660577275,-1.0818109660577275,0.0,0.426346072434705,0.5241940358060307,2,0.055684915058716755,0.7970072298106933,0.7413223147519765,0.8742968717749346,0.17235200194821723,2,0.7524256024462731,0.9961681411035961,0.24374253865732298,0.7540108006360062,0.24857684116912876,2,0.578240430599384,0.9297811706726286,0.35154074007324454,0
S000085579,Invesco MSCI Global Climate 500 ETF,2,0.636655167043392,-0.052221186015751084,0.14126612894441443,2,-0.15211142374431974,0.04766905171281757,0.1997804754571373,-0.4973931957263348,0.05218755972846099,2,-0.5342953731039075,-0.460491018348762,0.07380435475514552,0.13403347622493153,0.16673674662674343,2,0.016132792012178054,0.251934160437685,0.23580136842550697,-0.951787875400012,0.18866565850187367,2,-1.0851946419037122,-0.8183811088963117,0.2668135330074005,-0.10371284449521737,0.00890564734871066,2,-0.11001008812634668,-0.09741560086408807,0.012594487262258605,-0.31573160222141605,0.040487179113935415,2,-0.3443603611239941,-0.28710284331883795,0.057257517805156144,0
S000087815,Stance Sustainable Beta ETF,1,0.928753960952673,0.29642831127624814,,1,0.29642831127624814,0.29642831127624814,0.0,-0.07778487880782467,,1,-0.07778487880782467,-0.07778487880782467,0.0,-0.222979067269633,,1,-0.222979067269633,-0.222979067269633,0.0,-1.1993582870452313,,1,-1.1993582870452313,-1.1993582870452313,0.0,-0.1990640857845686,,1,-0.1990640857845686,-0.1990640857845686,0.0,-0.4491376360997343,,1,-0.4491376360997343,-0.4491376360997343,0.0,0
S000089010,Invesco MSCI North America Climate ETF,1,0.9086575236000605,-0.0016232322989977455,,1,-0.0016232322989977455,-0.0016232322989977455,0.0,-0.5237456540078012,,1,-0.5237456540078012,-0.5237456540078012,0.0,0.19140374665136214,,1,0.19140374665136214,0.19140374665136214,0.0,-0.199047983256793,,1,-0.199047983256793,-0.199047983256793,0.0,-0.11023955835248041,,1,-0.11023955835248041,-0.11023955835248041,0.0,-0.13244166457855855,,1,-0.13244166457855855,-0.13244166457855855,0.0,0
