CHANNEL,TEST,HORIZON_MONTHS,CONTROL_LEVEL,ARCHITECTURE_COLUMN,MODEL_STATUS,COEFFICIENT,STANDARD_ERROR,T_STATISTIC,P_VALUE,CI_LOWER_95,CI_UPPER_95,N_OBSERVATIONS,N_ETFS,N_DATES,COVARIANCE_METHOD,MONTH_FE,COVARIANCE_STATUS,TARGET_VARIANCE,NEGATIVE_DIAGONAL_COUNT,ZERO_DIAGONAL_COUNT,NONFINITE_COV_ELEMENTS,MIN_COV_EIGENVALUE,REGRESSORS,DESIGN_RANK,N_REGRESSORS,CONDITION_NUMBER,WITHIN_ITERATIONS,WITHIN_CONVERGENCE,DF_INFERENCE
GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,12,ARCHITECTURE_FACTOR_BETAS,GROWTH_DURATION_EXPOSURE_FINAL_MAIN,RELIABLE_ESTIMATE,-0.0589070563400793,0.023443973956122514,-2.5126736811058183,0.012865727718770455,-0.10516917753853385,-0.01264493514162475,809,13,180,DK,False,VALID,0.0005496199148553508,0,0,0,2.4476545143268798e-05,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN|MARKET_RETURN_X_ARCH_STYLE|GROWTH_FACTOR_X_ARCH_STYLE|ENERGY_RETURN_X_ARCH_STYLE|TREASURY_RETURN_X_ARCH_STYLE|USO_RETURN_X_ARCH_STYLE,13,13,31.254225391035863,1,2.6280310162635042e-17,179
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,0,BASELINE,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,-0.0033958632930821036,0.0015875200280565285,-2.139099496741079,0.03369727556762363,-0.006527186206417783,-0.0002645403797464246,1828,24,192,DATE_CLUSTER,False,VALID,2.520219839480601e-06,0,0,0,3.373462015084615e-07,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10,10,49.65159632143974,1,1.0330904621922272e-16,191
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,0,COMMON_STYLE_CONTROLS,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,-0.003410011272123478,0.0015899414090638235,-2.1447402103523636,0.03323691575896222,-0.00654611026745879,-0.00027391227678816516,1828,24,192,DATE_CLUSTER,False,VALID,2.5279136842558565e-06,0,0,0,3.562575028708174e-07,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN,12,12,78.49247091335455,1,1.0330904621922272e-16,191
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,0,ARCHITECTURE_FACTOR_BETAS,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,-0.0021056615991326185,0.0012196894533900004,-1.7263915772003688,0.0858939573576845,-0.004511452685264341,0.0003001294869991039,1828,24,192,DATE_CLUSTER,False,VALID,1.4876423627107977e-06,0,0,0,7.638243424073476e-08,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN|MARKET_RETURN_X_ARCH_STYLE|GROWTH_FACTOR_X_ARCH_STYLE|ENERGY_RETURN_X_ARCH_STYLE|TREASURY_RETURN_X_ARCH_STYLE|USO_RETURN_X_ARCH_STYLE,17,17,118.00638767559664,1,1.0330904621922272e-16,191
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,6,BASELINE,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,-0.0058687126776814655,0.007809021858580262,-0.7515298053920982,0.45328885662081614,-0.02127489721177842,0.00953747185641549,1684,24,186,DK,False,VALID,6.0980822387784325e-05,0,0,0,3.174363088598577e-06,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10,10,49.834601109554214,1,6.507067252405163e-17,185
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,6,COMMON_STYLE_CONTROLS,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,-0.00602890365438733,0.007886370477934376,-0.7644712699277654,0.4455604465766606,-0.021587686954988923,0.009529879646214264,1684,24,186,DK,False,VALID,6.219483931523487e-05,0,0,0,3.230053325303519e-06,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN,12,12,78.07725191439053,1,6.507067252405163e-17,185
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,6,ARCHITECTURE_FACTOR_BETAS,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,-0.0025832457139161663,0.008210126472428612,-0.31464140322213874,0.7533885121033729,-0.018780757485961058,0.013614266058128724,1684,24,186,DK,False,VALID,6.740617669327308e-05,0,0,0,1.6915707236626788e-06,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN|MARKET_RETURN_X_ARCH_STYLE|GROWTH_FACTOR_X_ARCH_STYLE|ENERGY_RETURN_X_ARCH_STYLE|TREASURY_RETURN_X_ARCH_STYLE|USO_RETURN_X_ARCH_STYLE,17,17,117.8024365741742,1,6.507067252405163e-17,185
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,9,BASELINE,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,-0.00745494918811976,0.005335479387056758,-1.3972407439535022,0.1640422773941587,-0.01798229861167537,0.0030724002354358525,1612,24,183,DK,False,VALID,2.8467340289707556e-05,0,0,0,7.669962114134914e-06,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10,10,49.27287079543157,1,7.427887915993991e-17,182
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,9,COMMON_STYLE_CONTROLS,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,-0.0072922992477575475,0.00512360729781351,-1.4232744283250442,0.15636856140099117,-0.017401607225595417,0.00281700873008032,1612,24,183,DK,False,VALID,2.6251351742207856e-05,0,0,0,5.73853632644977e-06,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN,12,12,74.8022955678652,1,7.427887915993991e-17,182
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,9,ARCHITECTURE_FACTOR_BETAS,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,-0.00888359830516408,0.005960928027953996,-1.4903045739697094,0.13787518446559965,-0.020645010483265412,0.0028778138729372554,1612,24,183,DK,False,VALID,3.5532662954447515e-05,0,0,0,2.808808455072499e-06,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN|MARKET_RETURN_X_ARCH_STYLE|GROWTH_FACTOR_X_ARCH_STYLE|ENERGY_RETURN_X_ARCH_STYLE|TREASURY_RETURN_X_ARCH_STYLE|USO_RETURN_X_ARCH_STYLE,17,17,113.21908161068308,1,7.427887915993991e-17,182
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,12,BASELINE,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,-0.009621329386421781,0.007740710368343523,-1.242951735511156,0.21551127574200954,-0.02489611521806709,0.005653456445223528,1540,24,180,DK,False,VALID,5.991859700658092e-05,0,0,0,9.233652032723051e-06,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10,10,51.10286585786477,1,8.139232433777934e-17,179
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,12,COMMON_STYLE_CONTROLS,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,-0.009358252112368327,0.007167114611453537,-1.3057210076441645,0.19332307804594215,-0.023501158320114214,0.004784654095377559,1540,24,180,DK,False,VALID,5.1367531853710776e-05,0,0,0,8.466365948486335e-06,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN,12,12,74.23067035931781,1,8.139232433777934e-17,179
PORTFOLIO_CONCENTRATION_FINAL,CPU_VIX_CONTINUOUS,12,ARCHITECTURE_FACTOR_BETAS,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,-0.007896843689702683,0.007834420382312692,-1.0079678271453139,0.3148305122802857,-0.023356548001118714,0.007562860621713349,1540,24,180,DK,False,VALID,6.137814272679653e-05,0,0,0,4.058036730694854e-06,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN|MARKET_RETURN_X_ARCH_STYLE|GROWTH_FACTOR_X_ARCH_STYLE|ENERGY_RETURN_X_ARCH_STYLE|TREASURY_RETURN_X_ARCH_STYLE|USO_RETURN_X_ARCH_STYLE,17,17,111.74469692352947,1,8.139232433777934e-17,179
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,0,BASELINE,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,-0.01214263013751627,0.006739324181249134,-1.801757833715848,0.07316050860725762,-0.02543569092174922,0.0011504306467166776,1828,24,192,DATE_CLUSTER,False,VALID,4.5418490419969315e-05,0,0,0,1.2711157054242963e-06,HIGH_CPU_REGIME|HIGH_VIX_REGIME|JV_AB|JV_A_X_ARCH|JV_B_X_ARCH|JV_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10,10,25.644554741818826,1,3.255358540476389e-17,191
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,0,COMMON_STYLE_CONTROLS,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,-0.0121669614581137,0.006732439972130749,-1.807214250476708,0.07230248203913976,-0.025446443401531023,0.0011125204853036242,1828,24,192,DATE_CLUSTER,False,VALID,4.5325747978343885e-05,0,0,0,1.3219336528783678e-06,HIGH_CPU_REGIME|HIGH_VIX_REGIME|JV_AB|JV_A_X_ARCH|JV_B_X_ARCH|JV_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN,12,12,40.1393170009463,1,3.255358540476389e-17,191
PORTFOLIO_CONCENTRATION_FINAL,CPU_AND_VIX_STRESS,0,ARCHITECTURE_FACTOR_BETAS,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,-0.003468933037608005,0.005161763065735356,-0.6720442208274457,0.5023676488718183,-0.013650314484955264,0.006712448409739255,1828,24,192,DATE_CLUSTER,False,VALID,2.6643797946789667e-05,0,0,0,4.379999965278717e-07,HIGH_CPU_REGIME|HIGH_VIX_REGIME|JV_AB|JV_A_X_ARCH|JV_B_X_ARCH|JV_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN|MARKET_RETURN_X_ARCH_STYLE|GROWTH_FACTOR_X_ARCH_STYLE|ENERGY_RETURN_X_ARCH_STYLE|TREASURY_RETURN_X_ARCH_STYLE|USO_RETURN_X_ARCH_STYLE,17,17,59.443472797553696,1,3.255358540476389e-17,191
PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,0,BASELINE,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,4.612363728703599e-05,0.004506629126591077,0.010234620154315876,0.9918447792121973,-0.008843031016891668,0.00893527829146574,1828,24,192,DATE_CLUSTER,False,VALID,2.0309706084639052e-05,0,0,0,2.7125983611720455e-06,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,6,6,17.654177219914214,1,5.690804015720852e-17,191
PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,0,COMMON_STYLE_CONTROLS,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,3.847943127513638e-05,0.004503219193697591,0.008544871928284029,0.9931911798773644,-0.00884394925988351,0.008920908122433784,1828,24,192,DATE_CLUSTER,False,VALID,2.027898310648638e-05,0,0,0,2.5935406005772916e-06,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN,8,8,27.584795035780523,1,5.690804015720852e-17,191
PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,0,ARCHITECTURE_FACTOR_BETAS,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,0.002182519810802419,0.0031689897841949573,0.6887115325166191,0.4918405196544521,-0.0040681920844827316,0.00843323170608757,1828,24,192,DATE_CLUSTER,False,VALID,1.0042496252332001e-05,0,0,0,1.4718029475201371e-06,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN|MARKET_RETURN_X_ARCH_STYLE|GROWTH_FACTOR_X_ARCH_STYLE|ENERGY_RETURN_X_ARCH_STYLE|TREASURY_RETURN_X_ARCH_STYLE|USO_RETURN_X_ARCH_STYLE,13,13,40.528402883875344,1,5.690804015720852e-17,191
PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,6,BASELINE,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,0.024091481487767175,0.025592884994438875,0.9413351207963486,0.3477607027923023,-0.026399952154593103,0.07458291513012745,1684,24,186,DK,False,VALID,0.0006549957623385744,0,0,0,3.10983626522046e-05,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,6,6,15.695534513448836,1,5.392888563796782e-17,185
PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,6,COMMON_STYLE_CONTROLS,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,0.02405779007670384,0.025681674383172173,0.9367687526039044,0.35009879658515175,-0.0266088134822308,0.07472439363563849,1684,24,186,DK,False,VALID,0.0006595483991232818,0,0,0,3.422098399094398e-05,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN,8,8,24.201067512991433,1,5.392888563796782e-17,185
PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,6,ARCHITECTURE_FACTOR_BETAS,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,0.02975707317895332,0.02548558975983736,1.1676038678864467,0.24446922947619235,-0.02052268091968998,0.08003682727759662,1684,24,186,DK,False,VALID,0.0006495152854067269,0,0,0,2.153208758107149e-05,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN|MARKET_RETURN_X_ARCH_STYLE|GROWTH_FACTOR_X_ARCH_STYLE|ENERGY_RETURN_X_ARCH_STYLE|TREASURY_RETURN_X_ARCH_STYLE|USO_RETURN_X_ARCH_STYLE,13,13,35.81764031459404,1,5.392888563796782e-17,185
PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,9,BASELINE,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,0.016734695240925697,0.02155256432528891,0.776459589139928,0.43848558713521196,-0.02579032625505967,0.059259716736911064,1612,24,183,DK,False,VALID,0.0004645130289957162,0,0,0,6.833527323003174e-05,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,6,6,14.786910537699802,1,1.3292372441231714e-17,182
PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,9,COMMON_STYLE_CONTROLS,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,0.01686888524121019,0.021797968186379045,0.7738742022640026,0.4400092466749449,-0.026140338705608876,0.05987810918802926,1612,24,183,DK,False,VALID,0.000475151417054393,0,0,0,5.124670652762735e-05,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN,8,8,21.5334749685603,1,1.3292372441231714e-17,182
PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,9,ARCHITECTURE_FACTOR_BETAS,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,0.015773531389659493,0.021206273733443293,0.7438143819101934,0.45794796526635806,-0.026068229653424063,0.05761529243274305,1612,24,183,DK,False,VALID,0.00044970604565772697,0,0,0,2.113563710121662e-05,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN|MARKET_RETURN_X_ARCH_STYLE|GROWTH_FACTOR_X_ARCH_STYLE|ENERGY_RETURN_X_ARCH_STYLE|TREASURY_RETURN_X_ARCH_STYLE|USO_RETURN_X_ARCH_STYLE,13,13,31.853753960887904,1,1.3292372441231714e-17,182
PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,12,BASELINE,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,-0.004531560246113592,0.022022555389997228,-0.20576904749990332,0.8372051543862348,-0.04798878846426996,0.03892566797204278,1540,24,180,DK,False,VALID,0.0004849929459054959,0,0,0,0.00016541775565239721,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,6,6,12.844388223837141,1,2.3033523140762176e-17,179
PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,12,COMMON_STYLE_CONTROLS,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,-0.004260025617894514,0.022348493631639467,-0.19061802053018292,0.8490408876307751,-0.048360429539380245,0.03984037830359122,1540,24,180,DK,False,VALID,0.0004994551676034298,0,0,0,0.00017334589390812825,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN,8,8,18.365039861226784,1,2.3033523140762176e-17,179
PORTFOLIO_CONCENTRATION_FINAL,EXTREME_CPU_REGIME,12,ARCHITECTURE_FACTOR_BETAS,PORTFOLIO_CONCENTRATION_FINAL_MAIN,RELIABLE_ESTIMATE,0.004791846584284304,0.025147338870136184,0.19055084154351135,0.8490934453346475,-0.044831533854808335,0.05441522702337694,1540,24,180,DK,False,VALID,0.0006323886522494621,0,0,0,6.65868269879418e-05,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN|MARKET_RETURN_X_ARCH_STYLE|GROWTH_FACTOR_X_ARCH_STYLE|ENERGY_RETURN_X_ARCH_STYLE|TREASURY_RETURN_X_ARCH_STYLE|USO_RETURN_X_ARCH_STYLE,13,13,27.050382797050105,1,2.3033523140762176e-17,179
